--Patching for National Dex at Start of Game--
Patch successful!

--Pokemon Base Stats & Types--
NUM|NAME      |TYPE             |  HP| ATK| DEF| SPE|SATK|SDEF|ABILITY1    |ABILITY2    |ITEM
#832 (Developer Ann)@318230 - Registeel Lv35, Kecleon Lv35, Mantine Lv35
#833 (Developer Ann)@318258 - Dustox Lv37, Venusaur Lv37, Absol Lv37
#834 (Developer Ann)@318280 - Feraligatr Lv39, Mightyena Lv39, Feraligatr Lv39
#835 (Developer Ann)@3182A8 - Aggron Lv41, Hypno Lv41, Ampharos Lv41
#836 (Swimmer ♂ Wellington)@3182D0 - Whismur Lv26, Ninetales Lv26
#837 (Swimmer ♂ Wellington)@3182F8 - Camerupt Lv28, Shellder Lv28, Shuppet Lv28
#838 (Swimmer ♂ Wellington)@318320 - Porygon2 Lv30, Jolteon Lv30, Crawdaunt Lv30
#839 (Swimmer ♂ Wellington)@318348 - Blaziken Lv33, Tangela Lv33, Noctowl Lv33
#840 (Fisher Robin)@318370 - Blaziken Lv31, Cradily Lv31, Mightyena Lv31, Gyarados Lv31, Hitmontop Lv31, Miltank Lv31
#841 (Fisher Robin)@318398 - Aerodactyl Lv33, Minun Lv33, Sableye Lv33, Corsola Lv33, Hypno Lv33, Togetic Lv33
#842 (Fisher Robin)@3183C0 - Sudowoodo Lv35, Magneton Lv35, Sceptile Lv35, Venusaur Lv35, Dragonite Lv35, Espeon Lv35
#843 (Fisher Robin)@3183E8 - Beautifly Lv37, Sableye Lv37, Blaziken Lv37, Dodrio Lv37, Metagross Lv37, Jumpluff Lv37
#844 (Cooltrainer♀ Kimberley)@318410 - Sneasel Lv34, Tangela Lv34
#845 (Cooltrainer♀ Kimberley)@318438 - Sunflora Lv36, Sneasel Lv36, Gardevoir Lv36
#846 (Cooltrainer♀ Kimberley)@318460 - Hypno Lv38, Mew Lv38, Butterfree Lv38
#847 (Cooltrainer♀ Kimberley)@318488 - Seviper Lv40, Omastar Lv40, Lugia Lv40
#848 (Lady Max)@3184B0 - Gardevoir Lv41
#849 (Lady Donna)@3184D8 - Alakazam Lv41, Omastar Lv41
#850 (Champion Cammie)@318500 - Quagsire Lv41
#851 (Bug Catcher Pi)@318528 - Togepi Lv5
#852 (Bug Catcher Kim)@318550 - Ivysaur Lv5
#853 (Bug Catcher Sonya)@318578 - Bagon Lv5
#854 (Bug Catcher Anne)@3185A0 - Zigzagoon Lv5

--Static Pokemon--
Lileep => Butterfree
Anorith => Dragonair
Kyogre => Numel
Groudon => Abra
Regirock => Flygon
Regice => Noctowl
Registeel => Cascoon
Rayquaza => Walrein
Kecleon => Venomoth
Kecleon(2) => Meganium
Voltorb => Magby
Voltorb(2) => Charmeleon
Voltorb(3) => Shelgon
Electrode => Cradily
Electrode(2) => Bellossom
Sudowoodo => Poliwag
Latios => Masquerain
Latias => Sunkern
Deoxys => Ampharos
Mew => Jynx
Ho-Oh => Pidgeotto
Lugia => Xatu
Wynaut => Starmie
Beldum => Medicham
Castform => Banette

--Wild Pokemon--
Set #1 - ROUTE 101 Grass/Cave (rate=20) - Mightyena Lv2, Manectric Lv2, Registeel Lv2, Sunflora Lv3, Tauros Lv3, Aggron Lv3, Lunatone Lv3, Deoxys Lv3, Nosepass Lv2, Lugia Lv2, Flygon Lv3, Ursaring Lv3
Set #2 - ROUTE 102 Grass/Cave (rate=20) - Carvanha Lv3, Numel Lv3, Fearow Lv4, Mightyena Lv4, Arcanine Lv3, Forretress Lv4, Murkrow Lv3, Gyarados Lv3, Baltoy Lv4, Vileplume Lv4, Bulbasaur Lv4, Ivysaur Lv3
Set #3 - ROUTE 102 Surfing (rate=4) - Tropius Lvs 20-30, Hypno Lvs 10-20, Clefable Lvs 30-35, Kakuna Lvs 5-10, Whismur Lvs 20-30
Set #4 - ROUTE 102 Fishing (rate=30) - Parasect Lvs 5-10, Lugia Lvs 5-10, Girafarig Lvs 10-30, Seedot Lvs 10-30, Slowbro Lvs 10-30, Sharpedo Lvs 25-30, Camerupt Lvs 30-35, Moltres Lvs 20-25, Omastar Lvs 35-40, Sealeo Lvs 40-45
Set #5 - ROUTE 103 Grass/Cave (rate=20) - Electrike Lv2, Pikachu Lv3, Nidorino Lv3, Lugia Lv4, Salamence Lv2, Hitmontop Lv3, Anorith Lv3, Bellossom Lv4, Azumarill Lv3, Jynx Lv3, Magneton Lv2, Spoink Lv4
Set #6 - ROUTE 103 Surfing (rate=4) - Tyranitar Lvs 5-35, Ivysaur Lvs 10-30, Azurill Lvs 15-25, Swablu Lvs 25-30, Moltres Lvs 25-30
Set #7 - ROUTE 103 Fishing (rate=30) - Glalie Lvs 5-10, Dodrio Lvs 5-10, Dragonite Lvs 10-30, Aerodactyl Lvs 10-30, Zapdos Lvs 10-30, Mightyena Lvs 30-35, Marshtomp Lvs 30-35, Latios Lvs 25-30, Exploud Lvs 35-40, Delcatty Lvs 40-45
Set #8 - ROUTE 104 Grass/Cave (rate=20) - Gardevoir Lv4, Crawdaunt Lv4, Totodile Lv5, Misdreavus Lv5, Furret Lv4, Kadabra Lv5, Meowth Lv4, Lairon Lv5, Machamp Lv4, Kirlia Lv4, Houndoom Lv3, Nidoking Lv5
Set #9 - ROUTE 104 Surfing (rate=4) - Porygon2 Lvs 10-30, Raticate Lvs 15-25, Taillow Lvs 15-25, Swampert Lvs 25-30, Tyranitar Lvs 25-30
Set #10 - ROUTE 104 Fishing (rate=30) - Granbull Lvs 5-10, Mankey Lvs 5-10, Pineco Lvs 10-30, Sceptile Lvs 10-30, Jirachi Lvs 10-30, Spheal Lvs 25-30, Shedinja Lvs 30-35, Nidoqueen Lvs 20-25, Cubone Lvs 35-40, Electabuzz Lvs 40-45
Set #11 - ROUTE 105 Surfing (rate=4) - Gastly Lvs 5-35, Flygon Lvs 10-30, Jirachi Lvs 15-25, Wynaut Lvs 25-30, Seadra Lvs 25-30
Set #12 - ROUTE 105 Fishing (rate=30) - Togepi Lvs 5-10, Lapras Lvs 5-10, Slowpoke Lvs 10-30, Abra Lvs 10-30, Exeggcute Lvs 10-30, Barboach Lvs 25-30, Jirachi Lvs 30-35, Vaporeon Lvs 20-25, Vileplume Lvs 35-40, Spinarak Lvs 40-45
Set #13 - ROUTE 110 Grass/Cave (rate=20) - Beldum Lv12, Qwilfish Lv12, Larvitar Lv12, Pidgeotto Lv13, Squirtle Lv13, Kingler Lv13, Sableye Lv13, Spheal Lv13, Snubbull Lv12, Numel Lv12, Nosepass Lv12, Kyogre Lv13
Set #14 - ROUTE 110 Surfing (rate=4) - Treecko Lvs 5-35, Pikachu Lvs 10-30, Pineco Lvs 15-25, Abra Lvs 25-30, Persian Lvs 25-30
Set #15 - ROUTE 110 Fishing (rate=30) - Vaporeon Lvs 5-10, Kakuna Lvs 5-10, Seviper Lvs 10-30, Scyther Lvs 10-30, Clefable Lvs 10-30, Parasect Lvs 25-30, Pikachu Lvs 30-35, Bayleef Lvs 20-25, Carvanha Lvs 35-40, Rapidash Lvs 40-45
Set #16 - ROUTE 111 Grass/Cave (rate=10) - Aipom Lv20, Latias Lv20, Deoxys Lv21, Charmander Lv21, Magikarp Lv19, Sharpedo Lv21, Combusken Lv19, Dewgong Lv19, Ninjask Lv20, Slugma Lv20, Spearow Lv22, Smoochum Lv22
Set #17 - ROUTE 111 Surfing (rate=4) - Smeargle Lvs 20-30, Slaking Lvs 10-20, Delcatty Lvs 30-35, Metagross Lvs 5-10, Poliwrath Lvs 20-30
Set #18 - ROUTE 111 Rock Smash (rate=20) - Teddiursa Lvs 10-15, Mudkip Lvs 5-10, Espeon Lvs 15-20, Slakoth Lvs 15-20, Vulpix Lvs 15-20
Set #19 - ROUTE 111 Fishing (rate=30) - Crawdaunt Lvs 5-10, Dewgong Lvs 5-10, Totodile Lvs 10-30, Whismur Lvs 10-30, Ralts Lvs 10-30, Minun Lvs 25-30, Dragonite Lvs 30-35, Chansey Lvs 20-25, Croconaw Lvs 35-40, Donphan Lvs 40-45
Set #20 - ROUTE 112 Grass/Cave (rate=20) - Mareep Lv15, Ninetales Lv15, Kakuna Lv15, Beautifly Lv14, Onix Lv14, Smoochum Lv14, Electrode Lv16, Raticate Lv16, Ninjask Lv16, Grumpig Lv16, Tyranitar Lv16, Bellsprout Lv16
Set #21 - ROUTE 113 Grass/Cave (rate=20) - Seel Lv15, Rattata Lv15, Kingdra Lv15, Cascoon Lv14, Omanyte Lv14, Weedle Lv14, Magneton Lv16, Lombre Lv16, Blaziken Lv16, Growlithe Lv16, Ekans Lv16, Togetic Lv16
Set #22 - ROUTE 114 Grass/Cave (rate=20) - Goldeen Lv16, Illumise Lv16, Sealeo Lv17, Omanyte Lv15, Marshtomp Lv15, Pupitar Lv16, Wynaut Lv16, Hariyama Lv18, Vibrava Lv17, Venomoth Lv15, Magikarp Lv17, Slowbro Lv15
Set #23 - ROUTE 114 Surfing (rate=4) - Slaking Lvs 20-30, Seel Lvs 10-20, Cleffa Lvs 30-35, Igglybuff Lvs 5-10, Makuhita Lvs 20-30
Set #24 - ROUTE 114 Rock Smash (rate=20) - Raichu Lvs 10-15, Abra Lvs 5-10, Machoke Lvs 15-20, Jolteon Lvs 15-20, Gyarados Lvs 15-20
Set #25 - ROUTE 114 Fishing (rate=30) - Smoochum Lvs 5-10, Celebi Lvs 5-10, Mr. Mime Lvs 10-30, Electrode Lvs 10-30, Baltoy Lvs 10-30, Seviper Lvs 25-30, Lapras Lvs 30-35, Dragonair Lvs 20-25, Whiscash Lvs 35-40, Shroomish Lvs 40-45
Set #26 - ROUTE 116 Grass/Cave (rate=20) - Swablu Lv6, Mew Lv6, Scizor Lv6, Mr. Mime Lv7, Snubbull Lv7, Qwilfish Lv6, Espeon Lv7, Blaziken Lv8, Sunkern Lv7, Abra Lv8, Spearow Lv7, Smeargle Lv8
Set #27 - ROUTE 117 Grass/Cave (rate=20) - Meowth Lv13, Kakuna Lv13, Lileep Lv14, Mr. Mime Lv14, Nincada Lv13, Kakuna Lv13, Victreebel Lv13, Nidoking Lv13, Arcanine Lv14, Chikorita Lv14, Gligar Lv13, Wurmple Lv13
Set #28 - ROUTE 117 Surfing (rate=4) - Nidoking Lvs 20-30, Seaking Lvs 10-20, Psyduck Lvs 30-35, Azumarill Lvs 5-10, Mew Lvs 20-30
Set #29 - ROUTE 117 Fishing (rate=30) - Diglett Lvs 5-10, Venusaur Lvs 5-10, Breloom Lvs 10-30, Banette Lvs 10-30, Tauros Lvs 10-30, Magikarp Lvs 25-30, Kangaskhan Lvs 30-35, Jirachi Lvs 20-25, Nidorino Lvs 35-40, Porygon Lvs 40-45
Set #30 - ROUTE 118 Grass/Cave (rate=20) - Dewgong Lv24, Ariados Lv24, Bagon Lv26, Nidoking Lv26, Gloom Lv26, Donphan Lv26, Wobbuffet Lv25, Kingdra Lv25, Psyduck Lv26, Jumpluff Lv26, Omastar Lv27, Sandshrew Lv25
Set #31 - ROUTE 118 Surfing (rate=4) - Nidorino Lvs 5-35, Lairon Lvs 10-30, Silcoon Lvs 15-25, Magikarp Lvs 25-30, Marowak Lvs 25-30
Set #32 - ROUTE 118 Fishing (rate=30) - Muk Lvs 5-10, Ivysaur Lvs 5-10, Ninjask Lvs 10-30, Larvitar Lvs 10-30, Minun Lvs 10-30, Lapras Lvs 30-35, Walrein Lvs 30-35, Lileep Lvs 20-25, Swalot Lvs 35-40, Gligar Lvs 40-45
Set #33 - ROUTE 124 Surfing (rate=4) - Spoink Lvs 5-35, Kingler Lvs 10-30, Jigglypuff Lvs 15-25, Qwilfish Lvs 25-30, Goldeen Lvs 25-30
Set #34 - ROUTE 124 Fishing (rate=30) - Omanyte Lvs 5-10, Muk Lvs 5-10, Machoke Lvs 10-30, Delcatty Lvs 10-30, Remoraid Lvs 10-30, Starmie Lvs 30-35, Snubbull Lvs 30-35, Dunsparce Lvs 25-30, Wurmple Lvs 35-40, Gyarados Lvs 40-45
Set #35 - PETALBURG WOODS Grass/Cave (rate=20) - Psyduck Lv5, Dewgong Lv5, Wartortle Lv5, Shelgon Lv6, Forretress Lv5, Gyarados Lv5, Deoxys Lv6, Zapdos Lv6, Teddiursa Lv5, Ekans Lv5, Swampert Lv6, Swinub Lv6
Set #36 - RUSTURF TUNNEL Grass/Cave (rate=10) - Golbat Lv6, Dratini Lv7, Magnemite Lv6, Sableye Lv6, Tangela Lv7, Sudowoodo Lv7, Clefable Lv5, Fearow Lv8, Typhlosion Lv5, Dusclops Lv8, Shellder Lv5, Bayleef Lv8
Set #37 - GRANITE CAVE Grass/Cave (rate=10) - Charmander Lv7, Magnemite Lv8, Quagsire Lv7, Lickitung Lv8, Kyogre Lv9, Omastar Lv8, Zubat Lv10, Jolteon Lv6, Aggron Lv7, Meowth Lv8, Politoed Lv6, Marshtomp Lv9
Set #38 - GRANITE CAVE Grass/Cave (rate=10) - Shuppet Lv9, Shedinja Lv10, Exeggcute Lv9, Slaking Lv11, Arcanine Lv10, Bagon Lv9, Metang Lv10, Slakoth Lv11, Hitmonchan Lv10, Jirachi Lv10, Regirock Lv9, Manectric Lv11
Set #39 - MT. PYRE Grass/Cave (rate=10) - Exeggutor Lv27, Salamence Lv28, Arcanine Lv26, Electabuzz Lv25, Primeape Lv29, Zangoose Lv24, Swellow Lv23, Arcanine Lv22, Camerupt Lv29, Slowpoke Lv24, Rattata Lv29, Primeape Lv24
Set #40 - VICTORY ROAD Grass/Cave (rate=10) - Pupitar Lv40, Registeel Lv40, Kecleon Lv40, Makuhita Lv40, Marshtomp Lv36, Shelgon Lv36, Cleffa Lv38, Swellow Lv38, Farfetch’D Lv36, Torchic Lv36, Teddiursa Lv36, Huntail Lv36
Set #41 - SAFARI ZONE Grass/Cave (rate=25) - Sableye Lv25, Linoone Lv27, Bellossom Lv25, Exeggcute Lv27, Koffing Lv25, Spheal Lv25, Machop Lv25, Ledyba Lv27, Vulpix Lv25, Dragonite Lv27, Manectric Lv27, Pineco Lv29
Set #42 - UNDERWATER Surfing (rate=4) - Swampert Lvs 20-30, Slowpoke Lvs 20-30, Tyrogue Lvs 30-35, Psyduck Lvs 30-35, Charmeleon Lvs 30-35
Set #43 - ABANDONED SHIP Surfing (rate=4) - Gulpin Lvs 5-35, Omastar Lvs 5-35, Geodude Lvs 5-35, Kabutops Lvs 5-35, Swablu Lvs 30-35
Set #44 - ABANDONED SHIP Fishing (rate=20) - Goldeen Lvs 5-10, Misdreavus Lvs 5-10, Hitmonchan Lvs 10-30, Wailmer Lvs 10-30, Paras Lvs 10-30, Loudred Lvs 25-30, Grovyle Lvs 30-35, Tentacool Lvs 30-35, Kirlia Lvs 25-30, Slowbro Lvs 20-25
Set #45 - GRANITE CAVE Grass/Cave (rate=10) - Articuno Lv10, Blastoise Lv11, Meditite Lv10, Machop Lv11, Sealeo Lv12, Charmeleon Lv10, Oddish Lv10, Ninetales Lv11, Luvdisc Lv12, Kabuto Lv10, Hypno Lv12, Seadra Lv10
Set #46 - GRANITE CAVE Rock Smash (rate=20) - Weedle Lvs 10-15, Paras Lvs 10-20, Snorlax Lvs 5-10, Crobat Lvs 15-20, Kyogre Lvs 15-20
Set #47 - FIERY PATH Grass/Cave (rate=10) - Caterpie Lv15, Wigglytuff Lv15, Magikarp Lv16, Celebi Lv15, Ledyba Lv15, Lanturn Lv15, Combusken Lv16, Moltres Lv16, Delcatty Lv14, Ivysaur Lv16, Nidoqueen Lv14, Spinarak Lv14
Set #48 - METEOR FALLS Grass/Cave (rate=10) - Dratini Lv33, Sentret Lv35, Cradily Lv30, Baltoy Lv35, Quagsire Lv35, Pidgey Lv37, Bulbasaur Lv25, Marowak Lv39, Nidoqueen Lv38, Rayquaza Lv40, Kangaskhan Lv38, Articuno Lv40
Set #49 - METEOR FALLS Surfing (rate=4) - Vibrava Lvs 30-35, Aerodactyl Lvs 30-35, Quilava Lvs 25-35, Machoke Lvs 15-25, Bellsprout Lvs 5-15
Set #50 - METEOR FALLS Fishing (rate=30) - Salamence Lvs 5-10, Hitmonchan Lvs 5-10, Combusken Lvs 10-30, Houndour Lvs 10-30, Kadabra Lvs 10-30, Numel Lvs 25-30, Cyndaquil Lvs 30-35, Poliwhirl Lvs 30-35, Elekid Lvs 35-40, Machop Lvs 40-45
Set #51 - JAGGED PASS Grass/Cave (rate=20) - Flaaffy Lv21, Swellow Lv21, Golbat Lv21, Magikarp Lv20, Swinub Lv20, Phanpy Lv20, Spinda Lv21, Charizard Lv22, Nidorino Lv22, Kakuna Lv22, Feraligatr Lv22, Venusaur Lv22
Set #52 - ROUTE 106 Surfing (rate=4) - Suicune Lvs 5-35, Scizor Lvs 10-30, Lickitung Lvs 15-25, Shroomish Lvs 25-30, Spoink Lvs 25-30
Set #53 - ROUTE 106 Fishing (rate=30) - Wigglytuff Lvs 5-10, Rapidash Lvs 5-10, Breloom Lvs 10-30, Jumpluff Lvs 10-30, Abra Lvs 10-30, Magcargo Lvs 25-30, Hitmonlee Lvs 30-35, Mantine Lvs 20-25, Baltoy Lvs 35-40, Vibrava Lvs 40-45
Set #54 - ROUTE 107 Surfing (rate=4) - Weedle Lvs 5-35, Mareep Lvs 10-30, Zapdos Lvs 15-25, Espeon Lvs 25-30, Vileplume Lvs 25-30
Set #55 - ROUTE 107 Fishing (rate=30) - Rapidash Lvs 5-10, Loudred Lvs 5-10, Raikou Lvs 10-30, Walrein Lvs 10-30, Exeggcute Lvs 10-30, Metagross Lvs 25-30, Swalot Lvs 30-35, Kecleon Lvs 20-25, Bulbasaur Lvs 35-40, Beautifly Lvs 40-45
Set #56 - ROUTE 108 Surfing (rate=4) - Metagross Lvs 5-35, Relicanth Lvs 10-30, Regice Lvs 15-25, Pikachu Lvs 25-30, Diglett Lvs 25-30
Set #57 - ROUTE 108 Fishing (rate=30) - Dodrio Lvs 5-10, Growlithe Lvs 5-10, Granbull Lvs 10-30, Whismur Lvs 10-30, Venonat Lvs 10-30, Vileplume Lvs 25-30, Goldeen Lvs 30-35, Medicham Lvs 20-25, Feebas Lvs 35-40, Trapinch Lvs 40-45
Set #58 - ROUTE 109 Surfing (rate=4) - Pelipper Lvs 5-35, Dustox Lvs 10-30, Gligar Lvs 15-25, Squirtle Lvs 25-30, Lugia Lvs 25-30
Set #59 - ROUTE 109 Fishing (rate=30) - Raticate Lvs 5-10, Kirlia Lvs 5-10, Primeape Lvs 10-30, Vibrava Lvs 10-30, Torkoal Lvs 10-30, Nidoran♀ Lvs 25-30, Snubbull Lvs 30-35, Groudon Lvs 20-25, Pineco Lvs 35-40, Donphan Lvs 40-45
Set #60 - ROUTE 115 Grass/Cave (rate=20) - Corphish Lv23, Furret Lv23, Larvitar Lv25, Articuno Lv24, Swalot Lv25, Remoraid Lv25, Magmar Lv24, Pichu Lv25, Carvanha Lv24, Omanyte Lv24, Swampert Lv26, Deoxys Lv25
Set #61 - ROUTE 115 Surfing (rate=4) - Heracross Lvs 5-35, Wooper Lvs 10-30, Medicham Lvs 15-25, Snorunt Lvs 25-30, Manectric Lvs 25-30
Set #62 - ROUTE 115 Fishing (rate=30) - Ariados Lvs 5-10, Roselia Lvs 5-10, Bulbasaur Lvs 10-30, Exeggutor Lvs 10-30, Suicune Lvs 10-30, Cubone Lvs 25-30, Clefairy Lvs 30-35, Lanturn Lvs 20-25, Combusken Lvs 35-40, Corsola Lvs 40-45
Set #63 - NEW MAUVILLE Grass/Cave (rate=10) - Houndour Lv24, Pidgeot Lv24, Goldeen Lv25, Quilava Lv25, Kingdra Lv23, Dunsparce Lv23, Houndoom Lv26, Numel Lv26, Swampert Lv22, Gligar Lv22, Ivysaur Lv26, Dunsparce Lv26
Set #64 - ROUTE 119 Grass/Cave (rate=15) - Registeel Lv25, Ninetales Lv25, Milotic Lv27, Koffing Lv25, Oddish Lv27, Wynaut Lv26, Nidoran♂ Lv27, Pidgeotto Lv24, Flygon Lv25, Anorith Lv26, Dratini Lv27, Victreebel Lv25
Set #65 - ROUTE 119 Surfing (rate=4) - Mew Lvs 5-35, Caterpie Lvs 10-30, Blaziken Lvs 15-25, Exploud Lvs 25-30, Clefairy Lvs 25-30
Set #66 - ROUTE 119 Fishing (rate=30) - Entei Lvs 5-10, Jigglypuff Lvs 5-10, Magneton Lvs 10-30, Blissey Lvs 10-30, Sealeo Lvs 10-30, Jirachi Lvs 25-30, Gyarados Lvs 30-35, Shuckle Lvs 20-25, Pelipper Lvs 35-40, Skiploom Lvs 40-45
Set #67 - ROUTE 120 Grass/Cave (rate=20) - Fearow Lv25, Qwilfish Lv25, Omastar Lv27, Shedinja Lv25, Regirock Lv25, Eevee Lv26, Girafarig Lv27, Swampert Lv27, Swalot Lv25, Wynaut Lv27, Cloyster Lv25, Geodude Lv25
Set #68 - ROUTE 120 Surfing (rate=4) - Girafarig Lvs 20-30, Lileep Lvs 10-20, Masquerain Lvs 30-35, Golbat Lvs 5-10, Sunflora Lvs 20-30
Set #69 - ROUTE 120 Fishing (rate=30) - Barboach Lvs 5-10, Jirachi Lvs 5-10, Crawdaunt Lvs 10-30, Sandslash Lvs 10-30, Blastoise Lvs 10-30, Cleffa Lvs 25-30, Exeggcute Lvs 30-35, Ampharos Lvs 20-25, Ninjask Lvs 35-40, Beldum Lvs 40-45
Set #70 - ROUTE 121 Grass/Cave (rate=20) - Smeargle Lv26, Bayleef Lv26, Remoraid Lv26, Meditite Lv28, Wynaut Lv28, Umbreon Lv26, Latios Lv28, Hoppip Lv28, Farfetch’D Lv26, Pidgeotto Lv27, Azurill Lv28, Snorunt Lv25
Set #71 - ROUTE 121 Surfing (rate=4) - Deoxys Lvs 5-35, Cascoon Lvs 10-30, Magmar Lvs 15-25, Farfetch’D Lvs 25-30, Misdreavus Lvs 25-30
Set #72 - ROUTE 121 Fishing (rate=30) - Yanma Lvs 5-10, Vulpix Lvs 5-10, Jumpluff Lvs 10-30, Mew Lvs 10-30, Charmeleon Lvs 10-30, Lairon Lvs 25-30, Shroomish Lvs 30-35, Groudon Lvs 20-25, Huntail Lvs 35-40, Politoed Lvs 40-45
Set #73 - ROUTE 122 Surfing (rate=4) - Bellsprout Lvs 5-35, Meditite Lvs 10-30, Venomoth Lvs 15-25, Azurill Lvs 25-30, Shroomish Lvs 25-30
Set #74 - ROUTE 122 Fishing (rate=30) - Skarmory Lvs 5-10, Salamence Lvs 5-10, Pupitar Lvs 10-30, Nidorino Lvs 10-30, Mewtwo Lvs 10-30, Persian Lvs 30-35, Parasect Lvs 30-35, Onix Lvs 25-30, Swablu Lvs 35-40, Treecko Lvs 40-45
Set #75 - ROUTE 123 Grass/Cave (rate=20) - Kabutops Lv26, Wobbuffet Lv26, Victreebel Lv26, Torkoal Lv28, Xatu Lv28, Steelix Lv26, Suicune Lv28, Magikarp Lv28, Delibird Lv26, Cyndaquil Lv27, Beautifly Lv28, Ekans Lv25
Set #76 - ROUTE 123 Surfing (rate=4) - Cleffa Lvs 5-35, Swinub Lvs 10-30, Silcoon Lvs 15-25, Exeggcute Lvs 25-30, Omanyte Lvs 25-30
Set #77 - ROUTE 123 Fishing (rate=30) - Clefable Lvs 5-10, Skarmory Lvs 5-10, Corphish Lvs 10-30, Victreebel Lvs 10-30, Magmar Lvs 10-30, Breloom Lvs 25-30, Spinda Lvs 30-35, Kakuna Lvs 20-25, Ledian Lvs 35-40, Crobat Lvs 40-45
Set #78 - MT. PYRE Grass/Cave (rate=10) - Steelix Lv27, Dragonair Lv28, Medicham Lv26, Cleffa Lv25, Articuno Lv29, Bellossom Lv24, Porygon Lv23, Chimecho Lv22, Zigzagoon Lv29, Gengar Lv24, Lileep Lv29, Voltorb Lv24
Set #79 - MT. PYRE Grass/Cave (rate=10) - Slowking Lv27, Medicham Lv28, Tyranitar Lv26, Electabuzz Lv25, Spinda Lv29, Graveler Lv24, Shellder Lv23, Dunsparce Lv22, Machoke Lv29, Slowbro Lv24, Houndoom Lv29, Eevee Lv24
Set #80 - MT. PYRE Grass/Cave (rate=10) - Swinub Lv27, Beedrill Lv28, Hitmonchan Lv26, Hypno Lv25, Houndour Lv29, Sandshrew Lv24, Spheal Lv23, Porygon2 Lv22, Squirtle Lv27, Teddiursa Lv27, Slowking Lv25, Ninjask Lv29
Set #81 - MT. PYRE Grass/Cave (rate=10) - Kirlia Lv27, Omanyte Lv28, Venomoth Lv26, Hitmonlee Lv25, Oddish Lv29, Wobbuffet Lv24, Tangela Lv23, Raticate Lv22, Tangela Lv27, Blaziken Lv27, Metapod Lv25, Kakuna Lv29
Set #82 - MT. PYRE Grass/Cave (rate=10) - Dragonite Lv27, Butterfree Lv28, Ninjask Lv26, Skarmory Lv25, Milotic Lv29, Staryu Lv24, Mew Lv23, Nidoran♀ Lv22, Poliwhirl Lv27, Golduck Lv27, Hitmontop Lv25, Ivysaur Lv29
Set #83 - MT. PYRE Grass/Cave (rate=10) - Dustox Lv27, Vigoroth Lv27, Grumpig Lv28, Shuppet Lv29, Pidgeotto Lv29, Abra Lv27, Ho-Oh Lv29, Flygon Lv25, Aipom Lv27, Lileep Lv27, Gastly Lv26, Pineco Lv28
Set #84 - MT. PYRE Grass/Cave (rate=10) - Nincada Lv28, Granbull Lv29, Machoke Lv27, Omastar Lv26, Delcatty Lv30, Quilava Lv25, Skiploom Lv24, Anorith Lv28, Chansey Lv26, Ledyba Lv30, Metapod Lv28, Lugia Lv28
Set #85 - GRANITE CAVE Grass/Cave (rate=10) - Ledian Lv7, Ledian Lv8, Ninjask Lv7, Latios Lv8, Aron Lv9, Magcargo Lv8, Tentacruel Lv10, Charizard Lv6, Tropius Lv7, Noctowl Lv8, Exeggcute Lv7, Furret Lv8
Set #86 - ROUTE 125 Surfing (rate=4) - Mightyena Lvs 5-35, Lanturn Lvs 10-30, Milotic Lvs 15-25, Ditto Lvs 25-30, Igglybuff Lvs 25-30
Set #87 - ROUTE 125 Fishing (rate=30) - Geodude Lvs 5-10, Relicanth Lvs 5-10, Jumpluff Lvs 10-30, Stantler Lvs 10-30, Dewgong Lvs 10-30, Graveler Lvs 30-35, Ivysaur Lvs 30-35, Nidoran♀ Lvs 25-30, Solrock Lvs 35-40, Crawdaunt Lvs 40-45
Set #88 - ROUTE 126 Surfing (rate=4) - Arcanine Lvs 5-35, Togepi Lvs 10-30, Quagsire Lvs 15-25, Kangaskhan Lvs 25-30, Lotad Lvs 25-30
Set #89 - ROUTE 126 Fishing (rate=30) - Magcargo Lvs 5-10, Ursaring Lvs 5-10, Parasect Lvs 10-30, Magby Lvs 10-30, Lairon Lvs 10-30, Azurill Lvs 30-35, Jolteon Lvs 30-35, Metagross Lvs 25-30, Duskull Lvs 35-40, Togetic Lvs 40-45
Set #90 - ROUTE 127 Surfing (rate=4) - Pupitar Lvs 5-35, Houndoom Lvs 10-30, Nosepass Lvs 15-25, Latios Lvs 25-30, Vileplume Lvs 25-30
Set #91 - ROUTE 127 Fishing (rate=30) - Sandshrew Lvs 5-10, Swinub Lvs 5-10, Qwilfish Lvs 10-30, Mareep Lvs 10-30, Lotad Lvs 10-30, Girafarig Lvs 30-35, Scyther Lvs 30-35, Flareon Lvs 25-30, Mewtwo Lvs 35-40, Tauros Lvs 40-45
Set #92 - ROUTE 128 Surfing (rate=4) - Ekans Lvs 5-35, Blissey Lvs 10-30, Mantine Lvs 15-25, Aerodactyl Lvs 25-30, Horsea Lvs 25-30
Set #93 - ROUTE 128 Fishing (rate=30) - Bellsprout Lvs 5-10, Aggron Lvs 5-10, Rhydon Lvs 10-30, Latias Lvs 10-30, Lombre Lvs 10-30, Onix Lvs 30-35, Primeape Lvs 30-35, Hitmontop Lvs 30-35, Aipom Lvs 35-40, Magneton Lvs 40-45
Set #94 - ROUTE 129 Surfing (rate=4) - Shedinja Lvs 5-35, Cleffa Lvs 10-30, Shedinja Lvs 15-25, Feebas Lvs 25-30, Mr. Mime Lvs 25-30
